"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"3897","484","1400000US06037185202","Census Tract 1852.02, Los Angeles County, California"
"3105","442","1400000US06037185203","Census Tract 1852.03, Los Angeles County, California"
"2152","384","1400000US06037185204","Census Tract 1852.04, Los Angeles County, California"
"3398","482","1400000US06037185310","Census Tract 1853.10, Los Angeles County, California"
"3073","296","1400000US06037185320","Census Tract 1853.20, Los Angeles County, California"
"4561","558","1400000US06037186100","Census Tract 1861, Los Angeles County, California"
"3337","460","1400000US06037186201","Census Tract 1862.01, Los Angeles County, California"
"1560","307","1400000US06037186202","Census Tract 1862.02, Los Angeles County, California"
"3220","347","1400000US06037186203","Census Tract 1862.03, Los Angeles County, California"
"2966","378","1400000US06037186301","Census Tract 1863.01, Los Angeles County, California"
"5371","577","1400000US06037186302","Census Tract 1863.02, Los Angeles County, California"
"3868","476","1400000US06037186401","Census Tract 1864.01, Los Angeles County, California"
"3144","358","1400000US06037186403","Census Tract 1864.03, Los Angeles County, California"
"2386","466","1400000US06037186404","Census Tract 1864.04, Los Angeles County, California"
"2949","284","1400000US06037187101","Census Tract 1871.01, Los Angeles County, California"
"3218","396","1400000US06037187102","Census Tract 1871.02, Los Angeles County, California"
"3288","384","1400000US06037187200","Census Tract 1872, Los Angeles County, California"
"3442","310","1400000US06037187300","Census Tract 1873, Los Angeles County, California"
"4412","517","1400000US06037188100","Census Tract 1881, Los Angeles County, California"
"3184","348","1400000US06037188201","Census Tract 1882.01, Los Angeles County, California"
"2735","348","1400000US06037188202","Census Tract 1882.02, Los Angeles County, California"
"3418","230","1400000US06037188300","Census Tract 1883, Los Angeles County, California"
"3093","272","1400000US06037189101","Census Tract 1891.01, Los Angeles County, California"
"2697","303","1400000US06037189102","Census Tract 1891.02, Los Angeles County, California"
"3129","271","1400000US06037189201","Census Tract 1892.01, Los Angeles County, California"
"2574","223","1400000US06037189202","Census Tract 1892.02, Los Angeles County, California"
"3090","301","1400000US06037189300","Census Tract 1893, Los Angeles County, California"
"3282","219","1400000US06037189400","Census Tract 1894, Los Angeles County, California"
"4365","381","1400000US06037189500","Census Tract 1895, Los Angeles County, California"
"3646","349","1400000US06037189600","Census Tract 1896, Los Angeles County, California"
"3914","410","1400000US06037189701","Census Tract 1897.01, Los Angeles County, California"
"2391","240","1400000US06037189702","Census Tract 1897.02, Los Angeles County, California"
"3797","347","1400000US06037189800","Census Tract 1898, Los Angeles County, California"
"5081","324","1400000US06037189902","Census Tract 1899.02, Los Angeles County, California"
"1978","238","1400000US06037189903","Census Tract 1899.03, Los Angeles County, California"
"2481","342","1400000US06037189904","Census Tract 1899.04, Los Angeles County, California"
"2627","332","1400000US06037189905","Census Tract 1899.05, Los Angeles County, California"
"4351","337","1400000US06037190100","Census Tract 1901, Los Angeles County, California"
"2780","338","1400000US06037190201","Census Tract 1902.01, Los Angeles County, California"
"3302","411","1400000US06037190202","Census Tract 1902.02, Los Angeles County, California"
"4507","497","1400000US06037190301","Census Tract 1903.01, Los Angeles County, California"
"2970","342","1400000US06037190401","Census Tract 1904.01, Los Angeles County, California"
"2264","256","1400000US06037190402","Census Tract 1904.02, Los Angeles County, California"
"4036","332","1400000US06037190510","Census Tract 1905.10, Los Angeles County, California"
"3889","386","1400000US06037190520","Census Tract 1905.20, Los Angeles County, California"
"2902","260","1400000US06037190700","Census Tract 1907, Los Angeles County, California"
"2697","353","1400000US06037190801","Census Tract 1908.01, Los Angeles County, California"
"2918","426","1400000US06037190802","Census Tract 1908.02, Los Angeles County, California"
"4538","450","1400000US06037190901","Census Tract 1909.01, Los Angeles County, California"
"3756","361","1400000US06037190902","Census Tract 1909.02, Los Angeles County, California"
"3201","479","1400000US06037191000","Census Tract 1910, Los Angeles County, California"
"3503","471","1400000US06037191110","Census Tract 1911.10, Los Angeles County, California"
"3984","423","1400000US06037191120","Census Tract 1911.20, Los Angeles County, California"
"5092","591","1400000US06037191201","Census Tract 1912.01, Los Angeles County, California"
"2425","294","1400000US06037191203","Census Tract 1912.03, Los Angeles County, California"
"1971","211","1400000US06037191204","Census Tract 1912.04, Los Angeles County, California"
"2533","314","1400000US06037191301","Census Tract 1913.01, Los Angeles County, California"
"2444","313","1400000US06037191302","Census Tract 1913.02, Los Angeles County, California"
"5029","387","1400000US06037191410","Census Tract 1914.10, Los Angeles County, California"
"3594","359","1400000US06037191420","Census Tract 1914.20, Los Angeles County, California"
"5584","568","1400000US06037191500","Census Tract 1915, Los Angeles County, California"
"4557","430","1400000US06037191610","Census Tract 1916.10, Los Angeles County, California"
"2567","311","1400000US06037191620","Census Tract 1916.20, Los Angeles County, California"
"3019","306","1400000US06037191710","Census Tract 1917.10, Los Angeles County, California"
"4471","398","1400000US06037191720","Census Tract 1917.20, Los Angeles County, California"
"3695","414","1400000US06037191810","Census Tract 1918.10, Los Angeles County, California"
"2623","317","1400000US06037191820","Census Tract 1918.20, Los Angeles County, California"
"3853","365","1400000US06037191901","Census Tract 1919.01, Los Angeles County, California"
"3323","396","1400000US06037191902","Census Tract 1919.02, Los Angeles County, California"
"2202","278","1400000US06037192001","Census Tract 1920.01, Los Angeles County, California"
"2472","342","1400000US06037192002","Census Tract 1920.02, Los Angeles County, California"
"2771","266","1400000US06037192300","Census Tract 1923, Los Angeles County, California"
"3528","308","1400000US06037192410","Census Tract 1924.10, Los Angeles County, California"
"4002","417","1400000US06037192420","Census Tract 1924.20, Los Angeles County, California"
"3899","330","1400000US06037192510","Census Tract 1925.10, Los Angeles County, California"
"5301","457","1400000US06037192520","Census Tract 1925.20, Los Angeles County, California"
"4512","631","1400000US06037192610","Census Tract 1926.10, Los Angeles County, California"
"3557","321","1400000US06037192620","Census Tract 1926.20, Los Angeles County, California"
"3172","450","1400000US06037192700","Census Tract 1927, Los Angeles County, California"
"2967","386","1400000US06037194101","Census Tract 1941.01, Los Angeles County, California"
"3324","381","1400000US06037194102","Census Tract 1941.02, Los Angeles County, California"
"3274","403","1400000US06037194200","Census Tract 1942, Los Angeles County, California"
"3108","416","1400000US06037194300","Census Tract 1943, Los Angeles County, California"
"2391","294","1400000US06037194401","Census Tract 1944.01, Los Angeles County, California"
"3414","383","1400000US06037194402","Census Tract 1944.02, Los Angeles County, California"
"2256","194","1400000US06037194500","Census Tract 1945, Los Angeles County, California"
"4894","446","1400000US06037195100","Census Tract 1951, Los Angeles County, California"
"2931","352","1400000US06037195201","Census Tract 1952.01, Los Angeles County, California"
"3156","323","1400000US06037195202","Census Tract 1952.02, Los Angeles County, California"
"3214","315","1400000US06037195300","Census Tract 1953, Los Angeles County, California"
"4348","311","1400000US06037195400","Census Tract 1954, Los Angeles County, California"
"5282","640","1400000US06037195500","Census Tract 1955, Los Angeles County, California"
"3442","344","1400000US06037195600","Census Tract 1956, Los Angeles County, California"
"4546","453","1400000US06037195710","Census Tract 1957.10, Los Angeles County, California"
"2353","284","1400000US06037195720","Census Tract 1957.20, Los Angeles County, California"
"2941","285","1400000US06037195802","Census Tract 1958.02, Los Angeles County, California"
"2510","301","1400000US06037195803","Census Tract 1958.03, Los Angeles County, California"
"2566","304","1400000US06037195804","Census Tract 1958.04, Los Angeles County, California"
"2247","369","1400000US06037195901","Census Tract 1959.01, Los Angeles County, California"
"2018","225","1400000US06037195902","Census Tract 1959.02, Los Angeles County, California"
"2670","318","1400000US06037195903","Census Tract 1959.03, Los Angeles County, California"
"4120","327","1400000US06037197200","Census Tract 1972, Los Angeles County, California"
"4036","296","1400000US06037197300","Census Tract 1973, Los Angeles County, California"
"3925","467","1400000US06037197410","Census Tract 1974.10, Los Angeles County, California"
"3713","377","1400000US06037197420","Census Tract 1974.20, Los Angeles County, California"
"3920","493","1400000US06037197500","Census Tract 1975, Los Angeles County, California"
"2276","270","1400000US06037197600","Census Tract 1976, Los Angeles County, California"
"5650","543","1400000US06037197700","Census Tract 1977, Los Angeles County, California"
"4711","494","1400000US06037199000","Census Tract 1990, Los Angeles County, California"
"3011","299","1400000US06037199110","Census Tract 1991.10, Los Angeles County, California"
"3897","439","1400000US06037199120","Census Tract 1991.20, Los Angeles County, California"
"4492","557","1400000US06037199201","Census Tract 1992.01, Los Angeles County, California"
"2436","310","1400000US06037199202","Census Tract 1992.02, Los Angeles County, California"
"4084","502","1400000US06037199300","Census Tract 1993, Los Angeles County, California"
"4822","473","1400000US06037199400","Census Tract 1994, Los Angeles County, California"
"3341","340","1400000US06037199700","Census Tract 1997, Los Angeles County, California"
"5914","487","1400000US06037199800","Census Tract 1998, Los Angeles County, California"
"2784","251","1400000US06037199900","Census Tract 1999, Los Angeles County, California"
"2454","301","1400000US06037201110","Census Tract 2011.10, Los Angeles County, California"
"4306","514","1400000US06037201120","Census Tract 2011.20, Los Angeles County, California"
"2698","509","1400000US06037201200","Census Tract 2012, Los Angeles County, California"
"3344","517","1400000US06037201301","Census Tract 2013.01, Los Angeles County, California"
